unique_id,product_name,regular_price,selling_price,percentage_discount,breadcrumb,pdp_url,uom
508612,"Zott Jogobella élőflórás, zsírszegény joghurtos ital 250 g",,319,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Zott Jogobella élőflórás, zsírszegény joghurtos ital 250 g","https://auchan.hu/shop/zott-jogobella-élőflórás,-zsírszegény-joghurtos-ital-250-g.p-509938",g
17455,Zott Jogobella joghurtos ital 250 g,,319,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Zott Jogobella joghurtos ital 250 g,https://auchan.hu/shop/zott-jogobella-joghurtos-ital-250-g.p-557410,g
17458,Zott Jogobella joghurtos ital 250 g,,319,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Zott Jogobella joghurtos ital 250 g,https://auchan.hu/shop/zott-jogobella-joghurtos-ital-250-g.p-557414,g
782720,Real Nature epres-banános joghurtital 250 g,,369,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Real Nature epres-banános joghurtital 250 g,https://auchan.hu/shop/real-nature-epres-banános-joghurtital-250-g.p-763965,g
828326,Danone dinnye ízű iható fermentált tejkészítmény 310 g,,429,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone dinnye ízű iható fermentált tejkészítmény 310 g,https://auchan.hu/shop/danone-dinnye-ízű-iható-fermentált-tejkészítmény-310-g.p-953460,g
828374,Danone eper ízű iható fermentált tejkészítmény 310 g,,429,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone eper ízű iható fermentált tejkészítmény 310 g,https://auchan.hu/shop/danone-eper-ízű-iható-fermentált-tejkészítmény-310-g.p-959303,g
828329,Danone málnaízű iható fermentált tejkészítmény 310 g,,429,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone málnaízű iható fermentált tejkészítmény 310 g,https://auchan.hu/shop/danone-málnaízű-iható-fermentált-tejkészítmény-310-g.p-953461,g
615665,Parmalat zsírszegény epres ivójoghurt 330 g,,459,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat zsírszegény epres ivójoghurt 330 g,https://auchan.hu/shop/parmalat-zsírszegény-epres-ivójoghurt-330-g.p-695177,g
615659,Parmalat zsírszegény erdei gyümölcsös ivójoghurt 330 g,,459,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat zsírszegény erdei gyümölcsös ivójoghurt 330 g,https://auchan.hu/shop/parmalat-zsírszegény-erdei-gyümölcsös-ivójoghurt-330-g.p-695022,g
615662,Parmalat zsírszegény meggyes ivójoghurt 330 g,,459,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat zsírszegény meggyes ivójoghurt 330 g,https://auchan.hu/shop/parmalat-zsírszegény-meggyes-ivójoghurt-330-g.p-695176,g
615656,Parmalat zsírszegény őszibarackos ivójoghurt 330,,459,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat zsírszegény őszibarackos ivójoghurt 330,https://auchan.hu/shop/parmalat-zsírszegény-őszibarackos-ivójoghurt-330.p-695021,
451360,Havasi Joghurt,,464,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Havasi Joghurt,https://auchan.hu/shop/havasi-joghurt.p-379299,
452089,Danone Actimel eperízű sovány joghurtalapú ital édesítőszerekkel 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel eperízű sovány joghurtalapú ital édesítőszerekkel 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel-eperízű-sovány-joghurtalapú-ital-édesítőszerekkel-4-x-100-g-(400-g).p-409985,g
7030,Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel-eperízű-zsírszegény-joghurtalapú-ital-b6--és-d-vitaminnal-4-x-100-g-(400-g).p-333472,g
425494,Danone Actimel Kids vaníliaízű zsírszegény joghurtalapú ital B6-és D-vitaminnal 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel Kids vaníliaízű zsírszegény joghurtalapú ital B6-és D-vitaminnal 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel-kids-vaníliaízű-zsírszegény-joghurtalapú-ital-b6-és-d-vitaminnal-4-x-100-g-(400-g).p-375219,g
29080,Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel-kids-zsírszegény-eper-banánízű-joghurtital-b6--és-d-vitaminnal-4-x-100-g-(400-g).p-778011,g
632216,Danone Actimel vegyes gyümölcsízű sovány joghurtalapú ital  B6- és D-vitaminnal 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel vegyes gyümölcsízű sovány joghurtalapú ital  B6- és D-vitaminnal 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel-vegyes-gyümölcsízű-sovány-joghurtalapú-ital-b6--és-d-vitaminnal-4-x-100-g-(400-g).p-768537,g
5530,Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel-vegyes-gyümölcsízű-zsírszegény-joghurtalapú-ital-4-x-100-g-(400-g).p-290784,g
8998,"Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 4 x 100 g (400 g)",799,499,37,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 4 x 100 g (400 g)","https://auchan.hu/shop/danone-actimel-zsírszegény,-élőflórás,-erdei-gyümölcsízű-joghurtalapú-ital-4-x-100-g-(400-g).p-385766",g
750066,Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel+-áfonya--és-feketeszeder-ízű-joghurtalapú-ital-4-x-100-g-(400-g).p-870921,g
750063,Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel+-eper--és-gránátalmaízű-zsírszegény-joghurtalapú-ital-4-x-100-g-(400-g).p-870910,g
750069,Danone Actimel+ őszibarack- és maracujaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),799,499,37,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel+ őszibarack- és maracujaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),https://auchan.hu/shop/danone-actimel+-őszibarack--és-maracujaízű-zsírszegény-joghurtalapú-ital-4-x-100-g-(400-g).p-870924,g
425053,"Martontej hazai áfonyás ivójoghurt 0,33 l",,529,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Martontej hazai áfonyás ivójoghurt 0,33 l","https://auchan.hu/shop/martontej-hazai-áfonyás-ivójoghurt-0,33-l.p-344058",l
425059,Martontej Ivójoghurt natúr 330 ml ,,569,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Martontej Ivójoghurt natúr 330 ml ,https://auchan.hu/shop/martontej-ivójoghurt-natúr-330-ml.p-344065,ml
586532,"Zott Jogobella zsírszegény joghurtos ital, hozzáadott B6- és D-vitaminokkal 6 x 100 g (600 g)",,599,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Zott Jogobella zsírszegény joghurtos ital, hozzáadott B6- és D-vitaminokkal 6 x 100 g (600 g)","https://auchan.hu/shop/zott-jogobella-zsírszegény-joghurtos-ital,-hozzáadott-b6--és-d-vitaminokkal-6-x-100-g-(600-g).p-675424",g
782696,"Zott Jogobella zsírszegény, joghurtos ital, hozzáadott B6- és D-vitaminokkal 6 x 100 g (600 g)",,599,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Zott Jogobella zsírszegény, joghurtos ital, hozzáadott B6- és D-vitaminokkal 6 x 100 g (600 g)","https://auchan.hu/shop/zott-jogobella-zsírszegény,-joghurtos-ital,-hozzáadott-b6--és-d-vitaminokkal-6-x-100-g-(600-g).p-748897",g
828335,"Parmalat Smoothie almás, banános, kivis zsírszegény savanyú tejkészítmény matcha teával 330 g",,669,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat Smoothie almás, banános, kivis zsírszegény savanyú tejkészítmény matcha teával 330 g","https://auchan.hu/shop/parmalat-smoothie-almás,-banános,-kivis-zsírszegény-savanyú-tejkészítmény-matcha-teával-330-g.p-953581",g
828338,"Parmalat Smoothie almás, őszibarackos, lime-os zsírszegény savanyú tejkészítmény spirulinával 330 g",,669,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat Smoothie almás, őszibarackos, lime-os zsírszegény savanyú tejkészítmény spirulinával 330 g","https://auchan.hu/shop/parmalat-smoothie-almás,-őszibarackos,-lime-os-zsírszegény-savanyú-tejkészítmény-spirulinával-330-g.p-953582",g
828341,"Parmalat Smoothie ananászos, banános, narancsos zsírszegény savanyú tejkészítmény kurkumával 330 g",,669,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat Smoothie ananászos, banános, narancsos zsírszegény savanyú tejkészítmény kurkumával 330 g","https://auchan.hu/shop/parmalat-smoothie-ananászos,-banános,-narancsos-zsírszegény-savanyú-tejkészítmény-kurkumával-330-g.p-953616",g
818945,JOP Probiotikus joghurt ital meggy 280 g,,699,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > JOP Probiotikus joghurt ital meggy 280 g,https://auchan.hu/shop/jop-probiotikus-joghurt-ital-meggy-280-g.p-931798,g
818942,JOP Probiotikus johurt ital eper-banán 280 g,,699,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > JOP Probiotikus johurt ital eper-banán 280 g,https://auchan.hu/shop/jop-probiotikus-johurt-ital-eper-banán-280-g.p-931797,g
16720,"Good Milk joghurtital 0,1% eper 500 g ",,709,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Good Milk joghurtital 0,1% eper 500 g ","https://auchan.hu/shop/good-milk-joghurtital-0,1%-eper-500-g.p-545357",g
828371,Danone Danonino zsírszegény banánízű joghurtital kalciummal és D3-vitaminnal 4 x 100 g (400 g),,749,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Danonino zsírszegény banánízű joghurtital kalciummal és D3-vitaminnal 4 x 100 g (400 g),https://auchan.hu/shop/danone-danonino-zsírszegény-banánízű-joghurtital-kalciummal-és-d3-vitaminnal-4-x-100-g-(400-g).p-959298,g
828320,Danone Danonino zsírszegény epres joghurtital kalciummal és D3-vitaminnal 4 x 100 g (400 g),,749,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Danonino zsírszegény epres joghurtital kalciummal és D3-vitaminnal 4 x 100 g (400 g),https://auchan.hu/shop/danone-danonino-zsírszegény-epres-joghurtital-kalciummal-és-d3-vitaminnal-4-x-100-g-(400-g).p-953453,g
35329,Real Nature erdei gyümölcs zsírszegény joghurt ital 4 x 100 g,,749,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Real Nature erdei gyümölcs zsírszegény joghurt ital 4 x 100 g,https://auchan.hu/shop/real-nature-erdei-gyümölcs-zsírszegény-joghurt-ital-4-x-100-g.p-832075,g
35332,Real Nature földieper zsírszegény joghurt ital 4 x 100 g,,749,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Real Nature földieper zsírszegény joghurt ital 4 x 100 g,https://auchan.hu/shop/real-nature-földieper-zsírszegény-joghurt-ital-4-x-100-g.p-832076,g
63041,Fasten epres joghurtital 500 g,,789,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Fasten epres joghurtital 500 g,https://auchan.hu/shop/fasten-epres-joghurtital-500-g.p-473238,g
191272,Fasten őszibarackos-mangós joghurtital 500 g,,789,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Fasten őszibarackos-mangós joghurtital 500 g,https://auchan.hu/shop/fasten-őszibarackos-mangós-joghurtital-500-g.p-214643,g
63044,NÖM Fasten málna joghurtital 500 g,,789,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > NÖM Fasten málna joghurtital 500 g,https://auchan.hu/shop/nöm-fasten-málna-joghurtital-500-g.p-473240,g
33508,Real Nature eper-banán joghurtital 750 g,,889,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Real Nature eper-banán joghurtital 750 g,https://auchan.hu/shop/real-nature-eper-banán-joghurtital-750-g.p-813789,g
33511,Real Nature erdei gyümölcs joghurtital 750 g,,889,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Real Nature erdei gyümölcs joghurtital 750 g,https://auchan.hu/shop/real-nature-erdei-gyümölcs-joghurtital-750-g.p-813790,g
148615,Real Nature ProXY meggyes joghurtital 750 g,,889,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Real Nature ProXY meggyes joghurtital 750 g,https://auchan.hu/shop/real-nature-proxy-meggyes-joghurtital-750-g.p-135799,g
428641,Real Nature ProXY őszibarack mangó joghurtital 750 g,,889,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Real Nature ProXY őszibarack mangó joghurtital 750 g,https://auchan.hu/shop/real-nature-proxy-őszibarack-mangó-joghurtital-750-g.p-347600,g
407163,Fasten joghurtital ananász-kókuszos 500 g,,989,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Fasten joghurtital ananász-kókuszos 500 g,https://auchan.hu/shop/fasten-joghurtital-ananász-kókuszos-500-g.p-269139,g
28774,Parmalat zsírszegény epres ivójoghurt 1 kg,,1179,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat zsírszegény epres ivójoghurt 1 kg,https://auchan.hu/shop/parmalat-zsírszegény-epres-ivójoghurt-1-kg.p-77062,kg
4471,Parmalat zsírszegény erdei gyümölcsös ivójoghurt 1 kg,,1179,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat zsírszegény erdei gyümölcsös ivójoghurt 1 kg,https://auchan.hu/shop/parmalat-zsírszegény-erdei-gyümölcsös-ivójoghurt-1-kg.p-258187,kg
1351,Parmalat zsírszegény meggyes ivójoghurt 1 kg,,1179,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat zsírszegény meggyes ivójoghurt 1 kg,https://auchan.hu/shop/parmalat-zsírszegény-meggyes-ivójoghurt-1-kg.p-150292,kg
67028,Parmalat zsírszegény őszibarackos ivójoghurt 1 kg,,1179,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Parmalat zsírszegény őszibarackos ivójoghurt 1 kg,https://auchan.hu/shop/parmalat-zsírszegény-őszibarackos-ivójoghurt-1-kg.p-950830,kg
10219,Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 8 x 100 g (800 g),,1399,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 8 x 100 g (800 g),https://auchan.hu/shop/danone-actimel-eperízű-zsírszegény-joghurtalapú-ital-b6--és-d-vitaminnal-8-x-100-g-(800-g).p-413355,g
507643,Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 8 x 100 g (800 g),,1399,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 8 x 100 g (800 g),https://auchan.hu/shop/danone-actimel-kids-zsírszegény-eper-banánízű-joghurtital-b6--és-d-vitaminnal-8-x-100-g-(800-g).p-374950,g
782813,Danone Actimel Kids zsírszegény őszibarackízű joghurtalapú ital kalciummal 8 x 100 g (800 g),,1399,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel Kids zsírszegény őszibarackízű joghurtalapú ital kalciummal 8 x 100 g (800 g),https://auchan.hu/shop/danone-actimel-kids-zsírszegény-őszibarackízű-joghurtalapú-ital-kalciummal-8-x-100-g-(800-g).p-828137,g
408018,Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital  8 x 100 g (800 g),,1399,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital  8 x 100 g (800 g),https://auchan.hu/shop/danone-actimel-vegyes-gyümölcsízű-zsírszegény-joghurtalapú-ital-8-x-100-g-(800-g).p-347008,g
28639,"Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 8 x 100 g (800 g)",,1399,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 8 x 100 g (800 g)","https://auchan.hu/shop/danone-actimel-zsírszegény,-élőflórás,-erdei-gyümölcsízű-joghurtalapú-ital-8-x-100-g-(800-g).p-769080",g
755052,Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 8 x 100 g (800 g),,1399,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 8 x 100 g (800 g),https://auchan.hu/shop/danone-actimel+-áfonya--és-feketeszeder-ízű-joghurtalapú-ital-8-x-100-g-(800-g).p-870027,g
640793,Good Milk Active Drink epres zsírszegény joghurtital 8 x 100 g (800 g),,1489,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Good Milk Active Drink epres zsírszegény joghurtital 8 x 100 g (800 g),https://auchan.hu/shop/good-milk-active-drink-epres-zsírszegény-joghurtital-8-x-100-g-(800-g).p-769859,g
755049,Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 8 x 100 g (800 g),,1599,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > joghurt-italok > Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 8 x 100 g (800 g),https://auchan.hu/shop/danone-actimel+-eper--és-gránátalmaízű-zsírszegény-joghurtalapú-ital-8-x-100-g-(800-g).p-870026,g
512772,Auchan Kedvenc natúr joghurt élőflórás homogénezett  3% 175 g,,93,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > natur-es-gorog-joghurt > Auchan Kedvenc natúr joghurt élőflórás homogénezett  3% 175 g,https://auchan.hu/shop/auchan-kedvenc-natúr-joghurt-élőflórás-homogénezett-3%-175-g.p-511771,g
660489,"Auchan Tipp natúr joghurt 0,1% 175 g",,93,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > natur-es-gorog-joghurt > Auchan Tipp natúr joghurt 0,1% 175 g","https://auchan.hu/shop/auchan-tipp-natúr-joghurt-0,1%-175-g.p-802373",g
61163,"Nádudvari zsírszegény, élőflórás natúr joghurt 150 g",,105,,"Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > natur-es-gorog-joghurt > Nádudvari zsírszegény, élőflórás natúr joghurt 150 g","https://auchan.hu/shop/nádudvari-zsírszegény,-élőflórás-natúr-joghurt-150-g.p-929375",g
61112,Magyar Joghurt natúr joghurt 140 g,,109,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > natur-es-gorog-joghurt > Magyar Joghurt natúr joghurt 140 g,https://auchan.hu/shop/magyar-joghurt-natúr-joghurt-140-g.p-842319,g
208054,Nádudvari élőflórás natúr joghurt 150 g,,125,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > natur-es-gorog-joghurt > Nádudvari élőflórás natúr joghurt 150 g,https://auchan.hu/shop/nádudvari-élőflórás-natúr-joghurt-150-g.p-601847,g
61076,Mizo natúr joghurt 150 g,,149,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > natur-es-gorog-joghurt > Mizo natúr joghurt 150 g,https://auchan.hu/shop/mizo-natúr-joghurt-150-g.p-368242,g
624397,Magyar Joghurt natúr joghurt 300 g,,207,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > natur-es-gorog-joghurt > Magyar Joghurt natúr joghurt 300 g,https://auchan.hu/shop/magyar-joghurt-natúr-joghurt-300-g.p-733700,g
